Date,Time,TOTALES,DEFECTOS,PEDIDO,#ORDEN,CLIENTE,ESTILO
12/19/2023,14:41:05,1051.0,5.0,1051.0,7853.0,INALMA,GOYA-9099
12/19/2023,15:51:26,1073.0,20.0,1000.0,7853.0,INALMA,GOYA-9099
12/20/2023,7:32:09,2103.0,3.0,2102.0,7856.0,INALMA,GOYA-9100
12/20/2023,7:51:31,1066.0,3.0,1066.0,7851.0,INALMA,GOYA-9102
12/20/2023,9:08:05,2086.0,15.0,2086.0,7852.0,INALMA,GOYA-9101
12/20/2023,9:41:53,1060.0,15.0,1060.0,7849.0,INALMA,TJYI-101
12/20/2023,10:03:22,1059.0,0.0,1059.0,7846.0,INALMA,SB-010
12/20/2023,10:32:02,1094.0,5.0,1094.0,7547.0,INALMA,TJI-02
12/20/2023,10:46:49,1041.0,3.0,1041.0,7545.0,INALMA,YUCA-20LBS
12/20/2023,13:22:12,4125.0,6.0,3000.0,7542.0,INALMA,SB-040
12/20/2023,14:53:18,1099.0,18.0,1000.0,7857.0,INALMA,TA-0201
12/20/2023,15:35:28,3107.0,10.0,3000.0,7771.0,FRUIT,K13-07606
12/20/2023,16:01:39,1566.0,10.0,1500.0,7772.0,FRUIT,K13-12A06
1/3/2024,7:11:43,901.0,0.0,901.0,7858.0,FRUIT,K13-08607
1/3/2024,7:46:55,1028.0,0.0,1028.0,7773.0,FRUIT,K13-20D10
1/3/2024,7:58:41,315.0,2.0,300.0,7860.0,FRUIT,K13-16A10
1/3/2024,9:16:44,2029.0,2.0,2029.0,7869.0,FRUIT,LHU-24G13
1/3/2024,9:46:49,801.0,0.0,801.0,7885.0,EMPIRE,DECOMA FONDO
1/3/2024,10:12:19,1397.0,0.0,1397.0,7882.0,EMPIRE,TRW-263
1/3/2024,10:28:11,397.0,0.0,397.0,7884.0,EMPIRE,STE-0270
1/3/2024,10:46:04,615.0,3.0,615.0,7881.0,EMPIRE,EATON
1/3/2024,11:08:12,1183.0,3.0,1183.0,7881.0,EMPIRE,MANITO
1/3/2024,12:21:13,829.0,0.0,829.0,7886.0,EMPIRE,DECOMA-TAPA
1/3/2024,13:18:02,668.0,0.0,668.0,7887.0,EMPIRE,TRW-TAPA
1/3/2024,13:30:11,216.0,2.0,200.0,7890.0,EMPIRE,MAGNA-FONDO
1/3/2024,13:56:03,220.0,2.0,200.0,7899.0,EMPIRE,TAPA-PCB
1/3/2024,14:08:40,201.0,2.0,201.0,7900.0,EMPIRE,FONDO-PCB
1/3/2024,15:07:10,531.0,2.0,100.0,7906.0,EMPIRE,URUTIAS
1/3/2024,15:23:29,216.0,2.0,200.0,7968.0,AVENT,70038808
1/3/2024,16:11:47,2558.0,2.0,2558.0,7818.0,GILDAN,COVER-L382
1/4/2024,9:34:02,12009.0,9.0,12009.0,7978.0,ZIMMA,EDB-11103
1/4/2024,14:38:27,15162.0,30.0,15162.0,8012.0,EXPO 7,1 /9 WICO
1/4/2024,14:55:15,65.0,2.0,50.0,7879.0,LEAR,IMC100
1/4/2024,15:18:15,517.0,2.0,500.0,7873.0,LEAR,ELD1-201102
1/4/2024,15:49:47,1036.0,2.0,1036.0,7872.0,LEAR,EHS2-201114
1/4/2024,16:55:25,3033.0,5.0,3033.0,7871.0,LEAR,HSCO-231409
1/5/2024,10:02:20,20138.0,40.0,20138.0,8003.0,LEAR,HSC1-231409
1/5/2024,10:53:03,2094.0,3.0,2094.0,8116.0,FRUIT,LHU-24G13
1/5/2024,12:04:01,517.0,3.0,517.0,8106.0,FRUIT,K13-16C09
1/5/2024,12:34:09,1567.0,3.0,1567.0,8117.0,GILDAN,BOX-14
1/5/2024,12:49:37,523.0,2.0,523.0,8118.0,GILDAN,BOX-15
1/5/2024,14:53:18,7590.0,10.0,7590.0,7837.0,INHMESA,GRAG-0975-B
1/5/2024,16:06:00,1162.0,5.0,1162.0,7838.0,INHMESA,DISPLAY-BASE
1/8/2024,8:49:01,3362.0,20.0,3362.0,7834.0,PTS,1040034-TROQ
1/8/2024,9:18:45,522.0,20.0,522.0,7828.0,PTS,1040072
1/8/2024,9:52:02,995.0,0.0,995.0,7829.0,PTS,1040038
1/8/2024,10:49:07,511.0,5.0,509.0,7830.0,PTS,1040054
1/8/2024,11:05:37,1040.0,5.0,1040.0,7832.0,PTS,1040077
1/8/2024,11:30:23,875.0,0.0,875.0,8131.0,FRUIT,K13-08607
1/8/2024,12:31:35,1515.0,0.0,1515.0,8132.0,FRUIT,K13-12A07
1/8/2024,12:48:32,524.0,2.0,500.0,8133.0,FRUIT,K13-16A10
1/8/2024,13:03:38,1010.0,2.0,1010.0,8134.0,FRUIT,K13-20G07
1/8/2024,13:45:33,1976.0,0.0,1976.0,8138.0,FRUIT,KRF-21E08
1/8/2024,14:46:14,3550.0,3.0,3550.0,8017.0,INALMA,TJBI-200
1/8/2024,14:46:14,3550.0,3.0,1500.0,8018.0,INALMA,IN-009
1/8/2024,15:03:23,1518.0,3.0,1518.0,8018.0,INALMA,IN-009
1/8/2024,15:25:34,819.0,3.0,819.0,8032.0,EMPIRE,EATON
1/8/2024,15:55:59,2072.0,1.0,2072.0,8032.0,EMPIRE,MANITO
1/9/2024,7:26:57,2395.0,3.0,2391.0,8033.0,EMPIRE,TRW-263
1/9/2024,7:34:42,382.0,0.0,382.0,8036.0,EMPIRE,STE-0270
1/9/2024,7:56:17,1002.0,2.0,1002.0,8037.0,EMPIRE,DECOMA FONDO
1/9/2024,8:15:36,939.0,2.0,939.0,8038.0,EMPIRE,DECOMA-TAPA
1/9/2024,8:15:45,939.0,2.0,939.0,8038.0,EMPIRE,DECOMA-TAPA
1/9/2024,8:33:16,321.0,2.0,300.0,8039.0,EMPIRE,MAGNA-TAPA
1/9/2024,8:33:17,321.0,2.0,300.0,8040.0,EMPIRE,MAGNA-FONDO
1/9/2024,8:42:53,317.0,2.0,317.0,8040.0,EMPIRE,MAGNA-FONDO
1/9/2024,9:33:37,2055.0,30.0,2055.0,8013.0,ELCATEX,10X10X4
1/9/2024,10:12:27,2022.0,30.0,2022.0,8014.0,ELCATEX,10X10X10
1/9/2024,10:31:30,789.0,10.0,789.0,8166.0,FRUIT,K13-08607
1/9/2024,11:28:28,4012.0,5.0,4012.0,8167.0,FRUIT,K13-10807
1/9/2024,11:46:02,315.0,3.0,300.0,8168.0,FRUIT,K13-12A07
1/9/2024,12:24:36,3483.0,5.0,3483.0,8168.0,FRUIT,K13.13C07
1/9/2024,14:54:58,3780.0,15.0,3780.0,8029.0,GILDAN,DISP-D462
1/9/2024,15:36:33,1025.0,0.0,1025.0,8119.0,RKI,F3084-HN
1/9/2024,16:13:18,739.0,10.0,739.0,8125.0,DELPHI,LAMINA
1/9/2024,17:05:37,3033.0,5.0,3033.0,8142.0,PTS,1040077
1/10/2024,7:04:39,213.0,0.0,213.0,8246.0,GILDAN,BOX72-DW
1/10/2024,7:26:52,507.0,3.0,507.0,8242.0,GILDAN,BOX-54
1/10/2024,7:57:03,325.0,2.0,325.0,8240.0,GILDAN,BOX-42-DW
1/10/2024,8:27:51,312.0,0.0,312.0,8244.0,GILDAN,BOX-52
1/10/2024,8:53:19,617.0,3.0,617.0,8239.0,GILDAN,BOX-41-DW
1/10/2024,9:11:32,423.0,3.0,423.0,8245.0,GILDAN,BOX-11
1/10/2024,9:27:34,116.0,3.0,116.0,8194.0,GILDAN,BOX-15
1/10/2024,9:38:05,420.0,2.0,420.0,8195.0,GILDAN,BOX-73
1/10/2024,9:58:45,518.0,2.0,518.0,8205.0,FRUIT,K13.13C07
1/10/2024,10:14:24,318.0,3.0,318.0,8206.0,FRUIT,K13-20C07
1/10/2024,10:33:22,335.0,3.0,334.0,8209.0,FRUIT,K13-24D10
1/10/2024,10:37:49,207.0,3.0,207.0,8210.0,FRUIT,K13-24D13
1/10/2024,11:28:35,504.0,3.0,504.0,8143.0,PTS,1040051GRIS
1/10/2024,12:54:14,3461.0,10.0,3461.0,8144.0,PTS,1040034-TROQ
1/10/2024,13:25:32,1027.0,3.0,1000.0,8193.0,INALMA,GOYA-9105
1/10/2024,15:08:41,8945.0,3.0,8945.0,8192.0,INALMA,GOYA-9047
1/10/2024,15:35:51,981.0,0.0,981.0,8191.0,INALMA,GOYA-9101-S
1/11/2024,7:54:07,9081.0,5.0,9081.0,8190.0,INALMA,9046
1/11/2024,8:24:44,1947.0,3.0,1947.0,8186.0,INALMA,TJBI-200
1/11/2024,8:59:24,1800.0,3.0,1800.0,8316.0,FRUIT,K13-10807
1/11/2024,9:17:17,1766.0,2.0,1766.0,8317.0,FRUIT,K13.13C07
1/11/2024,9:38:30,1053.0,3.0,1053.0,8318.0,FRUIT,K13-20D10
1/11/2024,9:58:15,652.0,3.0,600.0,8319.0,FRUIT,K13-24D13
1/11/2024,10:36:59,3033.0,5.0,3033.0,8201.0,RKI,F-3010
1/11/2024,11:11:26,1226.0,5.0,1200.0,8121.0,ANDURC,SW-275
1/11/2024,14:10:07,13875.0,5.0,13875.0,8187.0,INALMA,SB-040
